"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2019","1.78","1.73","1.78","1.73","3.52K","0.00%"
"Jan 25, 2019","1.78","1.70","1.78","1.70","0.70K","2.30%"
"Jan 24, 2019","1.74","1.74","1.74","1.70","1.10K","-0.57%"
"Jan 23, 2019","1.75","1.80","1.80","1.68","1.09K","-1.69%"
"Jan 22, 2019","1.78","1.73","1.78","1.73","0.55K","0.00%"
"Jan 18, 2019","1.78","1.79","1.79","1.78","3.01K","-0.56%"
"Jan 16, 2019","1.79","1.79","1.79","1.79","0.01K","0.00%"
"Jan 15, 2019","1.79","1.80","1.80","1.78","0.60K","1.13%"
"Jan 10, 2019","1.77","1.72","1.80","1.72","0.88K","0.57%"
"Jan 09, 2019","1.76","1.79","1.81","1.76","0.48K","-1.68%"
"Jan 08, 2019","1.79","1.78","1.79","1.75","4.51K","2.29%"
"Jan 07, 2019","1.75","1.70","1.75","1.70","0.13K","3.55%"
"Jan 04, 2019","1.69","1.60","1.69","1.60","5.15K","5.63%"
"Jan 03, 2019","1.60","1.56","1.60","1.55","1.21K","3.23%"
"Jan 02, 2019","1.55","1.54","1.58","1.54","0.10K","3.33%"
"Dec 31, 2018","1.50","1.46","1.50","1.46","4.30K","0.00%"
"Dec 28, 2018","1.50","1.50","1.50","1.50","3.07K","0.00%"
"Dec 27, 2018","1.50","1.56","1.56","1.50","1.01K","-2.60%"
"Dec 26, 2018","1.54","1.50","1.54","1.50","5.56K","0.00%"
"Dec 25, 2018","1.54","1.58","1.60","1.54","1.65K","-4.35%"
"Dec 24, 2018","1.61","1.61","1.61","1.57","12.07K","-2.42%"
"Dec 21, 2018","1.65","1.70","1.70","1.65","0.36K","-2.94%"
"Dec 20, 2018","1.70","1.70","1.71","1.68","1.14K","-2.30%"
"Dec 19, 2018","1.74","1.74","1.74","1.74","0.10K","2.35%"
"Dec 18, 2018","1.70","1.70","1.75","1.65","1.82K","-2.86%"
"Dec 17, 2018","1.75","1.75","1.75","1.75","0.01K","-2.23%"
"Dec 14, 2018","1.79","1.85","1.88","1.79","4.22K","-5.79%"
"Dec 13, 2018","1.90","1.95","1.95","1.87","3.93K","-2.56%"
"Dec 12, 2018","1.95","1.92","1.95","1.87","7.79K","1.04%"
"Dec 11, 2018","1.93","1.98","1.98","1.93","6.81K","0.00%"
"Dec 10, 2018","1.93","1.98","2.00","1.93","6.53K","0.00%"
"Dec 07, 2018","1.93","1.98","2.02","1.93","8.76K","0.00%"
"Dec 06, 2018","1.93","1.87","1.93","1.87","10.38K","6.04%"
"Dec 05, 2018","1.82","1.75","1.82","1.75","11.40K","5.81%"
